wave,server,bot,main_role,eff,avg_spd,max_spd,dist,prog_ms,steals,caps,kills,deaths
181,s04-5v5-lmctf02c,Vore[SG],attack,1.747,225,806,103839,181360,0,0,1,6
181,s04-5v5-lmctf02c,Fiend[SG],attack,3.151,254,787,29972,94431,0,0,5,1
181,s05-5v5-mactf06,Arach[SG],defend,1.069,247,766,29852,31900,0,0,1,1
181,s05-5v5-mactf06,Caco[SG],defend,1.008,243,701,27696,27906,0,0,2,1
181,s05-5v5-mactf06,Rune[SG],defend,0.405,236,756,7593,3075,0,0,3,2
181,s05-5v5-mactf06,Slip[SG],defend,0.071,250,653,12319,875,0,0,0,0
181,s05-5v5-mactf06,Gate[SG],attack,1.041,229,772,90768,94499,0,0,7,3
181,s05-5v5-mactf06,Phase[SG],attack,1.282,235,804,104325,133780,0,0,1,4
181,s05-5v5-mactf06,Field[SG],attack,1.412,240,785,107692,152032,0,0,4,5
181,s05-5v5-mactf06,Trace[SG],attack,1.378,241,807,104241,143637,0,0,6,5
181,s05-5v5-mactf06,Vore[SG],attack,1.437,233,781,106147,152525,0,0,4,5
181,s05-5v5-mactf06,Fiend[SG],attack,1.359,217,770,92410,125600,0,0,5,7
181,s06-5v5-lmctf05,Arach[SG],defend,0.815,198,787,49883,40668,0,0,3,2
181,s06-5v5-lmctf05,Caco[SG],defend,1.025,91,799,25602,26252,0,0,3,3
181,s06-5v5-lmctf05,Rune[SG],defend,0.899,233,795,67778,60959,0,0,0,2
181,s06-5v5-lmctf05,Slip[SG],defend,0.972,219,785,85863,83490,0,0,2,6
181,s06-5v5-lmctf05,Gate[SG],attack,1.814,165,767,35423,64268,1,0,5,4
181,s06-5v5-lmctf05,Phase[SG],attack,1.796,160,761,82261,147720,0,0,8,8
181,s06-5v5-lmctf05,Field[SG],attack,2.083,135,793,68859,143425,0,0,10,6
181,s06-5v5-lmctf05,Trace[SG],attack,1.986,172,775,85160,169130,0,0,14,7
181,s06-5v5-lmctf05,Vore[SG],attack,1.382,167,796,75401,104236,0,0,3,8
181,s06-5v5-lmctf05,Fiend[SG],attack,2.054,149,776,73762,151497,0,0,5,7
181,s07-5v5-lmctf01,Arach[SG],defend,1.221,36,794,15166,18520,0,0,5,1
181,s07-5v5-lmctf01,Caco[SG],defend,0.559,60,776,5400,3021,0,0,3,1
181,s07-5v5-lmctf01,Rune[SG],defend,0.790,232,761,43447,34325,0,0,1,1
181,s07-5v5-lmctf01,Slip[SG],defend,0.603,226,792,46059,27761,0,0,1,0
181,s07-5v5-lmctf01,Gate[SG],attack,2.000,199,783,83094,166162,0,0,1,1
181,s07-5v5-lmctf01,Phase[SG],attack,1.413,178,802,78768,111308,1,0,2,5
181,s07-5v5-lmctf01,Field[SG],attack,1.461,169,794,77308,112921,1,0,3,5
181,s07-5v5-lmctf01,Trace[SG],attack,1.430,198,793,86578,123820,0,0,5,5
181,s07-5v5-lmctf01,Vore[SG],attack,1.445,186,778,81979,118486,1,0,4,7
181,s07-5v5-lmctf01,Fiend[SG],attack,1.434,120,770,46019,65996,0,0,2,2
181,s08-7v7-lmctf09,Arach[SG],defend,1.461,58,776,27322,39926,0,0,3,4
181,s08-7v7-lmctf09,Caco[SG],defend,1.491,140,763,43081,64241,0,0,7,8
181,s08-7v7-lmctf09,Rune[SG],defend,1.156,220,775,58846,68035,0,0,7,3
181,s08-7v7-lmctf09,Slip[SG],defend,1.190,172,798,45834,54536,0,0,2,5
181,s08-7v7-lmctf09,Gate[SG],attack,1.549,227,777,96730,149815,1,0,10,11
181,s08-7v7-lmctf09,Phase[SG],attack,1.518,199,780,94071,142792,0,0,15,9
181,s08-7v7-lmctf09,Field[SG],attack,1.807,221,800,104643,189121,1,0,13,6
181,s08-7v7-lmctf09,Trace[SG],attack,1.527,221,884,97696,149211,1,0,12,5
181,s08-7v7-lmctf09,Vore[SG],attack,1.964,212,782,100777,197912,0,0,8,16
181,s08-7v7-lmctf09,Fiend[SG],attack,1.740,194,797,89028,154925,0,0,13,8
181,s08-7v7-lmctf09,Scrag[SG],attack,1.446,230,809,97942,141625,0,0,9,14
181,s08-7v7-lmctf09,Ogre[SG],attack,1.637,204,796,90049,147444,1,0,14,8
181,s08-7v7-lmctf09,Knight[SG],attack,1.576,209,800,89334,140780,0,0,5,10
181,s08-7v7-lmctf09,Wizard[SG],attack,1.533,231,801,105108,161101,0,0,4,16
181,s09-7v7-lmctf09,Arach[SG],defend,1.432,34,658,16942,24267,0,0,4,2
181,s09-7v7-lmctf09,Caco[SG],defend,1.427,68,734,28689,40941,0,0,1,6
181,s09-7v7-lmctf09,Rune[SG],defend,1.149,184,740,53682,61683,0,0,2,1
181,s09-7v7-lmctf09,Slip[SG],defend,1.111,186,770,51068,56742,0,0,4,5
181,s09-7v7-lmctf09,Gate[SG],attack,1.746,224,809,107984,188546,0,0,11,11
181,s09-7v7-lmctf09,Phase[SG],attack,1.718,238,809,110738,190288,0,0,21,14
181,s09-7v7-lmctf09,Field[SG],attack,1.712,205,782,95129,162881,0,0,6,13
181,s09-7v7-lmctf09,Trace[SG],attack,1.625,220,800,97233,157984,1,0,9,10
181,s09-7v7-lmctf09,Vore[SG],attack,1.725,228,784,105531,182067,1,0,10,11
181,s09-7v7-lmctf09,Fiend[SG],attack,1.653,204,800,94788,156703,0,0,14,9
181,s09-7v7-lmctf09,Scrag[SG],attack,1.763,188,790,96318,169802,1,0,15,6
181,s09-7v7-lmctf09,Ogre[SG],attack,1.726,214,798,98567,170146,0,0,12,13
181,s09-7v7-lmctf09,Knight[SG],attack,1.614,214,800,93903,151586,1,0,11,14
181,s09-7v7-lmctf09,Wizard[SG],attack,1.628,233,790,99458,161948,0,0,8,14
181,s10-5v1-smap05,Arach[SG],defend,2.113,4,745,1567,3310,0,0,0,0
181,s10-5v1-smap05,Caco[SG],recover,1.175,178,800,78962,92810,0,0,5,13
181,s10-5v1-smap05,Rune[SG],escort,1.121,213,778,65918,73892,1,0,3,0
181,s10-5v1-smap05,Slip[SG],attack,0.980,226,1100,74332,72834,0,0,2,0
181,s10-5v1-smap05,Gate[SG],attack,1.151,222,805,77694,89440,1,1,4,4
181,s10-5v1-smap05,Phase[SG],carry,1.036,226,794,80247,83150,2,0,4,1
182,s01-2v2-lmctf03,Arach[SG],defend,1.024,99,766,43019,44038,0,0,0,1
182,s01-2v2-lmctf03,Caco[SG],defend,0.595,156,779,13240,7880,0,0,0,0
182,s01-2v2-lmctf03,Rune[SG],attack,0.923,150,749,60466,55817,0,0,0,1
182,s01-2v2-lmctf03,Slip[SG],attack,1.118,239,787,100745,112660,1,0,2,0
182,s02-2v2-lmctf03,Arach[SG],defend,1.164,2,749,1331,1550,0,0,0,0
182,s02-2v2-lmctf03,Caco[SG],defend,0.189,249,777,10874,2055,0,0,0,0
182,s02-2v2-lmctf03,Rune[SG],attack,2.022,167,754,60771,122888,0,0,0,3
182,s02-2v2-lmctf03,Slip[SG],attack,0.568,244,779,98027,55689,0,0,3,0
182,s03-5v5-lmctf22,Arach[SG],defend,0.946,210,770,34794,32929,0,0,4,2
182,s03-5v5-lmctf22,Caco[SG],defend,0.989,213,795,54271,53663,0,0,1,5
182,s03-5v5-lmctf22,Rune[SG],defend,0.810,159,743,65651,53205,0,0,0,0
182,s03-5v5-lmctf22,Slip[SG],defend,1.322,218,784,69763,92193,0,0,1,11
182,s03-5v5-lmctf22,Gate[SG],attack,1.316,238,778,91250,120072,0,0,11,2
182,s03-5v5-lmctf22,Phase[SG],attack,1.372,249,793,100383,137765,2,0,19,5
182,s03-5v5-lmctf22,Field[SG],attack,1.410,217,785,90377,127447,0,0,2,7
182,s03-5v5-lmctf22,Trace[SG],attack,0.952,184,778,77955,74201,0,0,1,3
182,s03-5v5-lmctf22,Vore[SG],attack,1.516,223,786,88770,134599,1,0,2,6
182,s03-5v5-lmctf22,Fiend[SG],attack,1.559,228,779,97043,151264,0,0,6,6
182,s04-5v5-lmctf02c,Arach[SG],defend,1.352,45,753,23121,31250,0,0,0,0
182,s04-5v5-lmctf02c,Caco[SG],defend,1.618,249,769,124415,201273,0,0,3,1
182,s04-5v5-lmctf02c,Rune[SG],defend,1.385,244,785,127272,176298,0,0,1,0
182,s04-5v5-lmctf02c,Slip[SG],defend,1.274,235,782,95541,121674,0,0,0,0
182,s04-5v5-lmctf02c,Gate[SG],attack,1.635,214,782,108933,178141,0,0,3,4
182,s04-5v5-lmctf02c,Phase[SG],attack,1.677,214,785,98764,165593,0,0,8,5
182,s04-5v5-lmctf02c,Field[SG],attack,2.253,204,806,100389,226131,0,0,4,8
182,s04-5v5-lmctf02c,Trace[SG],attack,1.552,221,778,87116,135225,0,0,7,6
182,s04-5v5-lmctf02c,Vore[SG],attack,1.622,225,806,102038,165503,0,0,3,4
182,s04-5v5-lmctf02c,Fiend[SG],attack,1.697,232,800,101032,171463,0,0,5,6
182,s05-5v5-mactf06,Arach[SG],defend,0.711,177,775,26250,18656,0,0,4,0
182,s05-5v5-mactf06,Caco[SG],defend,0.981,246,853,21557,21156,0,0,2,1
182,s05-5v5-mactf06,Rune[SG],defend,0.154,248,321,9074,1400,0,0,1,1
182,s05-5v5-mactf06,Slip[SG],defend,1.213,225,744,18322,22228,0,0,2,1
182,s05-5v5-mactf06,Gate[SG],attack,1.136,224,790,99801,113386,0,0,5,5
182,s05-5v5-mactf06,Phase[SG],attack,1.231,218,800,100630,123828,0,0,11,5
182,s05-5v5-mactf06,Field[SG],attack,1.424,234,790,105816,150719,0,0,8,9
182,s05-5v5-mactf06,Trace[SG],attack,1.585,211,777,91480,144954,0,0,6,6
182,s05-5v5-mactf06,Vore[SG],attack,1.470,233,779,98703,145083,0,0,2,4
182,s05-5v5-mactf06,Fiend[SG],attack,1.438,234,779,98299,141388,0,0,3,12
182,s06-5v5-lmctf05,Arach[SG],defend,0.780,204,765,57048,44510,0,0,5,5
182,s06-5v5-lmctf05,Caco[SG],defend,1.560,130,778,52594,82030,0,0,1,4
182,s06-5v5-lmctf05,Rune[SG],defend,1.277,165,775,58188,74284,0,0,8,6
182,s06-5v5-lmctf05,Slip[SG],defend,1.235,210,778,89862,110946,0,0,9,5
182,s06-5v5-lmctf05,Gate[SG],attack,2.039,135,788,68550,139777,1,0,3,6
182,s06-5v5-lmctf05,Phase[SG],attack,2.002,151,794,73958,148065,1,0,9,6
182,s06-5v5-lmctf05,Field[SG],attack,2.001,156,779,52584,105207,0,0,3,4
182,s06-5v5-lmctf05,Trace[SG],attack,1.400,173,777,75951,106315,1,0,8,5
182,s06-5v5-lmctf05,Vore[SG],attack,1.571,178,781,79575,125023,0,0,12,14
182,s06-5v5-lmctf05,Fiend[SG],attack,2.126,169,803,54987,116925,0,0,3,6
182,s07-5v5-lmctf01,Arach[SG],defend,1.239,1,285,1207,1495,0,0,3,0
182,s07-5v5-lmctf01,Caco[SG],defend,0.317,48,294,2983,946,0,0,1,0
182,s07-5v5-lmctf01,Rune[SG],defend,0.376,227,360,24887,9350,0,0,0,0
182,s07-5v5-lmctf01,Slip[SG],defend,0.634,219,774,43000,27265,0,0,2,0
182,s07-5v5-lmctf01,Gate[SG],attack,1.276,185,761,79758,101776,0,0,2,4
182,s07-5v5-lmctf01,Phase[SG],attack,1.378,202,802,91018,125450,0,0,4,2
182,s07-5v5-lmctf01,Field[SG],attack,1.082,164,778,75017,81197,0,0,4,5
182,s07-5v5-lmctf01,Trace[SG],attack,1.409,196,800,88056,124044,0,0,2,2
182,s07-5v5-lmctf01,Vore[SG],attack,1.323,185,787,80831,106942,0,0,1,4
182,s07-5v5-lmctf01,Fiend[SG],attack,1.391,133,776,46821,65111,0,0,0,2
182,s08-7v7-lmctf09,Arach[SG],defend,0.884,48,403,4950,4375,0,0,5,0
182,s08-7v7-lmctf09,Caco[SG],defend,1.349,93,762,39852,53740,0,0,3,2
182,s08-7v7-lmctf09,Rune[SG],defend,0.894,217,734,50419,45072,0,0,0,0
182,s08-7v7-lmctf09,Slip[SG],defend,1.236,166,770,56100,69318,0,0,2,1
182,s08-7v7-lmctf09,Gate[SG],attack,1.675,212,799,95404,159756,1,0,13,4
182,s08-7v7-lmctf09,Phase[SG],attack,1.494,225,800,103181,154126,0,0,14,8
182,s08-7v7-lmctf09,Field[SG],attack,1.486,189,793,83337,123808,0,0,4,13
182,s08-7v7-lmctf09,Trace[SG],attack,1.654,200,808,94731,156646,1,0,6,10
182,s08-7v7-lmctf09,Vore[SG],attack,1.611,179,809,86174,138819,0,0,1,18
182,s08-7v7-lmctf09,Fiend[SG],attack,1.697,205,793,91855,155844,2,0,11,5
182,s08-7v7-lmctf09,Scrag[SG],attack,1.541,226,793,91809,141468,0,0,16,6
182,s08-7v7-lmctf09,Ogre[SG],attack,1.573,218,806,100195,157562,1,0,11,10
182,s08-7v7-lmctf09,Knight[SG],attack,1.560,203,800,84412,131723,0,0,8,18
182,s08-7v7-lmctf09,Wizard[SG],attack,1.664,209,794,103603,172345,0,0,3,4
182,s09-7v7-lmctf09,Arach[SG],defend,1.362,68,799,30789,41934,0,0,4,5
182,s09-7v7-lmctf09,Caco[SG],defend,1.336,142,809,62124,82973,0,0,10,9
182,s09-7v7-lmctf09,Rune[SG],defend,0.958,228,725,51540,49353,0,0,4,3
182,s09-7v7-lmctf09,Slip[SG],defend,1.178,132,772,52942,62381,0,0,1,6
182,s09-7v7-lmctf09,Gate[SG],attack,1.674,226,772,104992,175740,0,0,15,6
182,s09-7v7-lmctf09,Phase[SG],attack,1.684,230,809,108557,182764,0,0,18,11
182,s09-7v7-lmctf09,Field[SG],attack,1.729,212,799,98576,170478,1,0,7,14
182,s09-7v7-lmctf09,Trace[SG],attack,1.628,219,799,102792,167391,0,0,10,5
182,s09-7v7-lmctf09,Vore[SG],attack,1.587,191,799,90883,144200,0,0,9,19
182,s09-7v7-lmctf09,Fiend[SG],attack,1.794,220,791,101436,181983,0,0,11,9
182,s09-7v7-lmctf09,Scrag[SG],attack,1.741,233,790,107564,187260,1,0,18,13
182,s09-7v7-lmctf09,Ogre[SG],attack,1.595,177,763,82802,132107,0,0,6,5
182,s09-7v7-lmctf09,Knight[SG],attack,1.605,172,807,82319,132107,0,0,9,11
182,s09-7v7-lmctf09,Wizard[SG],attack,1.799,187,802,88324,158929,0,0,10,16
182,s10-5v1-smap05,Arach[SG],defend,2.113,4,745,1567,3310,0,0,2,0
182,s10-5v1-smap05,Caco[SG],recover,1.276,204,800,91826,117178,0,0,9,19
182,s10-5v1-smap05,Rune[SG],defend,1.074,201,787,70670,75930,0,0,4,4
182,s10-5v1-smap05,Slip[SG],attack,1.243,182,790,70669,87832,1,0,2,2
182,s10-5v1-smap05,Gate[SG],attack,1.374,191,800,79099,108693,2,1,5,3
182,s10-5v1-smap05,Phase[SG],attack,1.436,222,800,92817,133288,3,2,6,0
183,s01-2v2-lmctf03,Arach[SG],defend,1.164,2,749,1331,1550,0,0,0,0
183,s01-2v2-lmctf03,Caco[SG],defend,1.070,104,777,15556,16642,0,0,1,1
183,s01-2v2-lmctf03,Rune[SG],attack,1.235,157,767,64278,79383,0,0,1,2
183,s01-2v2-lmctf03,Slip[SG],attack,0.505,255,783,97770,49414,0,0,1,0
183,s02-2v2-lmctf03,Arach[SG],defend,0.398,175,793,66020,26300,0,0,0,0
183,s02-2v2-lmctf03,Caco[SG],defend,0.759,100,777,6982,5302,0,0,0,1
183,s02-2v2-lmctf03,Rune[SG],attack,1.198,167,773,75008,89852,0,0,1,2
183,s02-2v2-lmctf03,Slip[SG],attack,1.290,222,792,78215,100914,0,0,2,0
183,s03-5v5-lmctf22,Arach[SG],defend,0.806,232,784,29233,23549,0,0,3,2
183,s03-5v5-lmctf22,Caco[SG],defend,0.889,178,775,29811,26491,0,0,2,2
183,s03-5v5-lmctf22,Rune[SG],defend,0.625,201,758,42070,26277,0,0,2,0
183,s03-5v5-lmctf22,Slip[SG],defend,0.865,243,776,31643,27372,0,0,5,1
183,s03-5v5-lmctf22,Gate[SG],attack,1.475,238,783,102868,151781,0,0,13,16
183,s03-5v5-lmctf22,Phase[SG],attack,1.123,188,788,81499,91515,0,0,1,4
183,s03-5v5-lmctf22,Field[SG],attack,1.449,211,779,99721,144490,0,0,5,4
183,s03-5v5-lmctf22,Trace[SG],attack,1.362,230,782,93042,126704,0,0,7,6
183,s03-5v5-lmctf22,Vore[SG],attack,1.501,249,791,107928,162041,0,0,10,11
183,s03-5v5-lmctf22,Fiend[SG],attack,1.324,231,795,99447,131666,0,0,6,8
183,s04-5v5-lmctf02c,Arach[SG],defend,1.315,61,740,33564,44125,0,0,0,0
183,s04-5v5-lmctf02c,Caco[SG],defend,2.391,213,772,93898,224552,0,0,1,3
183,s04-5v5-lmctf02c,Rune[SG],defend,1.384,251,800,124734,172622,0,0,2,0
183,s04-5v5-lmctf02c,Slip[SG],defend,1.436,238,799,95098,136539,0,0,2,4
183,s04-5v5-lmctf02c,Gate[SG],attack,1.566,211,800,87875,137576,1,0,6,6
183,s04-5v5-lmctf02c,Phase[SG],attack,1.912,204,799,100979,193090,0,0,8,7
183,s04-5v5-lmctf02c,Field[SG],attack,1.717,218,778,87970,151036,0,0,7,4
183,s04-5v5-lmctf02c,Trace[SG],attack,1.575,205,800,104404,164389,0,0,2,6
183,s04-5v5-lmctf02c,Vore[SG],attack,1.361,219,758,93557,127308,0,0,3,4
183,s04-5v5-lmctf02c,Fiend[SG],attack,1.681,226,796,96823,162715,0,0,6,3
183,s05-5v5-mactf06,Arach[SG],defend,0.762,245,612,23082,17584,0,0,1,1
183,s05-5v5-mactf06,Caco[SG],defend,1.897,79,701,16079,30509,0,0,7,0
183,s05-5v5-mactf06,Rune[SG],defend,0.090,246,757,11984,1075,0,0,3,0
183,s05-5v5-mactf06,Slip[SG],defend,0.693,236,771,35271,24453,0,0,2,0
183,s05-5v5-mactf06,Gate[SG],attack,1.357,225,800,100868,136885,0,0,5,11
183,s05-5v5-mactf06,Phase[SG],attack,1.225,205,789,97130,119023,0,0,10,12
183,s05-5v5-mactf06,Field[SG],attack,1.357,230,774,102707,139347,0,0,4,9
183,s05-5v5-mactf06,Trace[SG],attack,1.717,233,779,101415,174110,0,0,9,7
183,s05-5v5-mactf06,Vore[SG],attack,1.503,233,800,101126,151949,0,0,10,10
183,s05-5v5-mactf06,Fiend[SG],attack,1.345,222,778,95651,128618,0,0,8,9
183,s06-5v5-lmctf05,Arach[SG],defend,1.706,126,773,41092,70110,0,0,3,5
183,s06-5v5-lmctf05,Caco[SG],defend,1.127,194,790,58916,66384,0,0,0,5
183,s06-5v5-lmctf05,Rune[SG],defend,0.814,216,779,62679,51050,0,0,3,4
183,s06-5v5-lmctf05,Slip[SG],defend,0.831,221,781,86639,71977,0,0,5,5
183,s06-5v5-lmctf05,Gate[SG],attack,2.180,167,800,83839,182780,0,0,7,10
183,s06-5v5-lmctf05,Phase[SG],attack,1.500,161,781,80190,120303,1,0,6,6
183,s06-5v5-lmctf05,Field[SG],attack,1.623,167,783,78886,128051,1,0,7,9
183,s06-5v5-lmctf05,Trace[SG],attack,1.618,196,798,88732,143606,2,0,6,4
183,s06-5v5-lmctf05,Vore[SG],attack,1.518,140,791,66378,100752,0,0,15,6
183,s06-5v5-lmctf05,Fiend[SG],attack,2.434,153,770,25373,61771,0,0,2,0
183,s07-5v5-lmctf01,Arach[SG],defend,1.256,1,285,1190,1495,0,0,2,0
183,s07-5v5-lmctf01,Caco[SG],defend,0.960,182,770,29646,28464,0,0,4,2
183,s07-5v5-lmctf01,Rune[SG],defend,0.421,226,436,26213,11025,0,0,0,0
183,s07-5v5-lmctf01,Slip[SG],defend,0.695,230,746,46110,32040,0,0,2,1
183,s07-5v5-lmctf01,Gate[SG],attack,1.430,216,801,88587,126672,0,0,4,10
183,s07-5v5-lmctf01,Phase[SG],attack,1.363,213,802,87713,119566,0,0,3,4
183,s07-5v5-lmctf01,Field[SG],attack,1.296,182,779,82384,106766,0,0,8,6
183,s07-5v5-lmctf01,Trace[SG],attack,1.230,225,787,90054,110748,0,0,4,8
183,s07-5v5-lmctf01,Vore[SG],attack,1.347,180,800,78561,105856,0,0,2,2
183,s07-5v5-lmctf01,Fiend[SG],attack,1.591,170,800,76963,122427,1,0,6,3
183,s08-7v7-lmctf09,Arach[SG],defend,0.784,11,401,4018,3150,0,0,9,0
183,s08-7v7-lmctf09,Caco[SG],defend,1.489,70,778,27632,41156,0,0,5,3
183,s08-7v7-lmctf09,Rune[SG],defend,1.092,225,752,63934,69844,0,0,2,4
183,s08-7v7-lmctf09,Slip[SG],defend,1.415,224,769,39741,56242,0,0,1,3
183,s08-7v7-lmctf09,Gate[SG],attack,1.666,232,786,109894,183079,0,0,9,10
183,s08-7v7-lmctf09,Phase[SG],attack,2.020,208,784,99851,201738,1,0,10,13
183,s08-7v7-lmctf09,Field[SG],attack,1.541,206,776,95490,147130,0,0,5,9
183,s08-7v7-lmctf09,Trace[SG],attack,1.736,197,786,95644,166042,0,0,11,7
183,s08-7v7-lmctf09,Vore[SG],attack,1.719,228,809,101825,174997,1,0,11,13
183,s08-7v7-lmctf09,Fiend[SG],attack,1.831,186,794,89709,164237,0,0,8,13
183,s08-7v7-lmctf09,Scrag[SG],attack,1.742,195,799,93334,162544,0,0,13,16
183,s08-7v7-lmctf09,Ogre[SG],attack,1.772,190,806,91509,162112,1,0,12,14
183,s08-7v7-lmctf09,Knight[SG],attack,1.589,216,793,98529,156604,1,0,19,9
183,s08-7v7-lmctf09,Wizard[SG],attack,1.704,224,799,94970,161868,0,0,9,12
183,s09-7v7-lmctf09,Arach[SG],defend,1.156,22,799,10310,11916,0,0,6,2
183,s09-7v7-lmctf09,Caco[SG],defend,0.699,66,696,20319,14200,0,0,7,5
183,s09-7v7-lmctf09,Rune[SG],defend,1.113,199,774,62928,70008,0,0,4,1
183,s09-7v7-lmctf09,Slip[SG],defend,1.559,194,799,31455,49053,0,0,2,4
183,s09-7v7-lmctf09,Gate[SG],attack,1.527,227,784,103538,158051,0,0,9,8
183,s09-7v7-lmctf09,Phase[SG],attack,1.601,199,799,83999,134506,0,0,11,5
183,s09-7v7-lmctf09,Field[SG],attack,1.719,219,772,99480,170970,0,0,3,9
183,s09-7v7-lmctf09,Trace[SG],attack,1.781,215,807,102247,182116,0,0,12,15
183,s09-7v7-lmctf09,Vore[SG],attack,1.748,219,787,93517,163444,0,0,6,11
183,s09-7v7-lmctf09,Fiend[SG],attack,1.848,211,803,98933,182860,1,0,8,5
183,s09-7v7-lmctf09,Scrag[SG],attack,1.717,218,792,92402,158660,0,0,11,7
183,s09-7v7-lmctf09,Ogre[SG],attack,1.765,213,798,94185,166235,1,0,11,12
183,s09-7v7-lmctf09,Knight[SG],attack,1.491,214,803,98923,147517,0,0,4,12
183,s09-7v7-lmctf09,Wizard[SG],attack,1.704,196,780,90458,154129,2,0,10,8
183,s10-5v1-smap05,Arach[SG],defend,1.060,31,768,13632,14455,0,0,1,1
183,s10-5v1-smap05,Caco[SG],recover,1.119,203,800,89826,100489,2,0,7,14
183,s10-5v1-smap05,Rune[SG],attack,0.617,215,778,59247,36545,0,0,5,2
183,s10-5v1-smap05,Slip[SG],attack,1.167,213,767,69597,81229,1,1,4,1
183,s10-5v1-smap05,Gate[SG],carry,1.105,210,777,63628,70330,1,0,0,1
183,s10-5v1-smap05,Phase[SG],escort,1.160,207,1100,64596,74938,0,0,4,2
184,s01-2v2-lmctf03,Arach[SG],defend,0.727,153,751,60168,43760,0,0,0,0
184,s01-2v2-lmctf03,Caco[SG],defend,0.893,55,777,4959,4430,0,0,0,1
184,s01-2v2-lmctf03,Rune[SG],attack,1.446,152,796,76245,110227,1,0,1,1
184,s01-2v2-lmctf03,Slip[SG],attack,1.574,181,800,53467,84163,0,0,1,0
184,s02-2v2-lmctf03,Arach[SG],defend,1.927,70,774,31114,59955,0,0,0,0
184,s02-2v2-lmctf03,Caco[SG],defend,0.444,102,784,9468,4205,0,0,0,0
184,s02-2v2-lmctf03,Rune[SG],attack,1.255,130,763,62340,78243,0,0,0,2
184,s02-2v2-lmctf03,Slip[SG],attack,1.392,183,779,68746,95718,1,0,2,0
184,s03-5v5-lmctf22,Arach[SG],defend,0.995,163,774,28694,28549,0,0,6,2
184,s03-5v5-lmctf22,Caco[SG],defend,1.128,30,777,7937,8950,0,0,2,1
184,s03-5v5-lmctf22,Rune[SG],defend,1.066,230,778,41937,44696,0,0,6,4
184,s03-5v5-lmctf22,Slip[SG],defend,0.861,216,785,40338,34732,0,0,2,2
184,s03-5v5-lmctf22,Gate[SG],attack,1.400,234,777,100958,141304,0,0,10,13
184,s03-5v5-lmctf22,Phase[SG],attack,0.861,158,772,66355,57131,0,0,3,1
184,s03-5v5-lmctf22,Field[SG],attack,1.415,242,785,99077,140172,0,0,7,8
184,s03-5v5-lmctf22,Trace[SG],attack,1.375,201,776,91630,125946,1,0,9,7
184,s03-5v5-lmctf22,Vore[SG],attack,1.510,238,795,104500,157825,0,0,4,12
184,s03-5v5-lmctf22,Fiend[SG],attack,1.484,227,775,100437,149071,1,0,12,11
184,s04-5v5-lmctf02c,Arach[SG],defend,1.464,90,800,48985,71731,0,0,0,2
184,s04-5v5-lmctf02c,Caco[SG],defend,2.147,49,795,23620,50711,0,0,0,0
184,s04-5v5-lmctf02c,Rune[SG],defend,1.295,238,778,106801,138285,0,0,1,0
184,s04-5v5-lmctf02c,Slip[SG],defend,1.434,219,768,85675,122841,0,0,0,1
184,s04-5v5-lmctf02c,Gate[SG],attack,1.799,237,778,103189,185597,0,0,1,3
184,s04-5v5-lmctf02c,Phase[SG],attack,1.576,204,768,97895,154252,0,0,6,6
184,s04-5v5-lmctf02c,Field[SG],attack,1.663,224,806,92119,153187,0,0,5,7
184,s04-5v5-lmctf02c,Trace[SG],attack,1.835,225,777,108208,198567,0,0,11,3
184,s04-5v5-lmctf02c,Vore[SG],attack,1.689,220,806,93790,158391,0,0,5,3
184,s04-5v5-lmctf02c,Fiend[SG],attack,1.900,212,835,92712,176133,0,0,4,8
184,s05-5v5-mactf06,Arach[SG],defend,0.857,172,765,27101,23215,0,0,3,2
184,s05-5v5-mactf06,Caco[SG],defend,1.591,235,778,31314,49812,0,0,0,1
184,s05-5v5-mactf06,Rune[SG],defend,0.778,238,706,27779,21613,0,0,4,0
184,s05-5v5-mactf06,Slip[SG],defend,0.310,243,653,16993,5275,0,0,5,0
184,s05-5v5-mactf06,Gate[SG],attack,1.351,225,784,94912,128218,0,0,15,9
184,s05-5v5-mactf06,Phase[SG],attack,1.504,239,774,95918,144236,0,0,4,3
184,s05-5v5-mactf06,Field[SG],attack,1.556,228,800,91647,142623,0,0,3,8
184,s05-5v5-mactf06,Trace[SG],attack,1.655,227,800,98263,162581,0,0,9,3
184,s05-5v5-mactf06,Vore[SG],attack,1.590,236,781,93118,148097,0,0,4,12
184,s05-5v5-mactf06,Fiend[SG],attack,1.563,226,785,99230,155080,0,0,5,15
184,s06-5v5-lmctf05,Arach[SG],defend,1.053,137,776,39661,41762,0,0,1,0
184,s06-5v5-lmctf05,Caco[SG],defend,1.697,169,793,29249,49631,0,0,0,0
184,s06-5v5-lmctf05,Rune[SG],defend,1.364,200,775,66511,90694,0,0,3,7
184,s06-5v5-lmctf05,Slip[SG],defend,0.908,203,790,81091,73598,0,0,5,1
184,s06-5v5-lmctf05,Gate[SG],attack,1.552,171,788,81072,125855,1,0,5,11
184,s06-5v5-lmctf05,Phase[SG],attack,1.629,165,783,75394,122804,0,0,2,2
184,s06-5v5-lmctf05,Field[SG],attack,2.027,150,800,71952,145875,1,0,8,5
184,s06-5v5-lmctf05,Trace[SG],attack,1.997,131,780,70801,141399,2,0,5,4
184,s06-5v5-lmctf05,Vore[SG],attack,1.888,153,776,76449,144304,0,0,6,4
